DEPT,ECGR,ATRX,ATRT,NPHI,CAL1,HDAR,HROM,DTSM,DTCO
4102,-999.25,0.8798,0.8495,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4102.5,-999.25,0.8808,0.9,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4103,-999.25,0.8901,0.9699,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4103.5,-999.25,0.92,0.94,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4104,-999.25,0.9398,0.88,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4104.5,-999.25,0.9405,0.9111,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4105,-999.25,0.95,0.9007,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4105.5,-999.25,0.9499,0.9599,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4106,-999.25,0.9201,0.9302,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4106.5,-999.25,0.9297,0.8908,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4107,-999.25,0.9409,0.9306,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4107.5,-999.25,0.9798,0.92,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4108,-999.25,0.96,0.9399,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4108.5,-999.25,0.94,1.0095,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4109,-999.25,0.9507,0.9789,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4109.5,-999.25,0.9498,0.8607,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4110,-999.25,0.9499,0.9301,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4110.5,-999.25,0.97,0.9001,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4111,-999.25,0.97,0.94,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4111.5,-999.25,0.9897,0.9682,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4112,-999.25,0.9996,0.96,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4112.5,-999.25,1.0099,1.0095,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4113,-999.25,1,0.9302,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4113.5,-999.25,1.0293,0.9308,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4114,-999.25,1.0006,1.0089,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4114.5,-999.25,1.0189,1.0681,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4115,-999.25,0.99,0.9,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4115.5,-999.25,0.8805,0.8611,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4116,-999.25,0.9298,0.899,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4116.5,-999.25,0.9302,0.9195,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4117,-999.25,0.9,0.91,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4117.5,-999.25,0.8999,0.8504,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4118,-999.25,0.9397,0.8699,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4118.5,-999.25,0.9,0.8994,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4119,-999.25,0.9002,0.8798,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4119.5,-999.25,0.93,0.8701,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4120,-999.25,1.0793,1.0096,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4120.5,-999.25,0.8807,0.8893,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4121,-999.25,0.8798,0.8892,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4121.5,-999.25,0.8622,0.8228,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4122,-999.25,0.8799,0.8301,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4122.5,-999.25,0.8897,0.8594,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4123,-999.25,0.8805,0.869,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4123.5,-999.25,0.8808,0.9286,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4124,-999.25,0.8799,0.8602,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4124.5,-999.25,0.8608,0.8206,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4125,-999.25,0.8609,0.8607,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4125.5,-999.25,0.8995,0.8892,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4126,-999.25,0.88,0.8898,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4126.5,-999.25,0.91,0.8216,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4127,-999.25,0.9399,0.91,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4127.5,-999.25,0.9098,0.9088,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4128,-999.25,0.9198,0.871,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4128.5,-999.25,0.8798,0.8502,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4129,-999.25,0.8602,0.8401,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4129.5,-999.25,0.9593,0.9896,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4130,-999.25,0.8902,0.8602,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4130.5,-999.25,0.8906,0.8694,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4131,-999.25,0.8995,0.8405,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4131.5,-999.25,0.8501,0.83,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4132,-999.25,0.8301,0.8102,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4132.5,-999.25,0.8495,0.8495,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4133,-999.25,0.8602,0.87,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4133.5,-999.25,0.84,0.8389,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4134,-999.25,0.83,0.82,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4134.5,-999.25,0.8497,0.8693,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4135,-999.25,0.8603,0.8695,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4135.5,-999.25,0.8402,0.869,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4136,-999.25,0.88,0.8898,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4136.5,-999.25,0.8795,0.8695,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4137,-999.25,0.83,0.7804,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4137.5,-999.25,0.9221,0.8533,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4138,-999.25,0.8302,0.8303,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4138.5,-999.25,0.8499,0.7999,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4139,-999.25,0.8401,0.8896,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4139.5,-999.25,0.8898,0.8798,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4140,-999.25,0.9196,0.908,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4140.5,-999.25,0.8899,0.8501,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4141,-999.25,0.9099,0.9399,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4141.5,-999.25,0.8698,0.8503,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4142,-999.25,0.8591,0.8494,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4142.5,-999.25,0.9008,0.8433,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4143,-999.25,0.8804,0.87,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4143.5,-999.25,0.9197,0.9195,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4144,-999.25,0.87,0.8215,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4144.5,-999.25,0.8592,0.7916,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4145,-999.25,0.8497,0.859,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4145.5,-999.25,0.88,0.84,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4146,-999.25,0.85,0.8898,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4146.5,-999.25,0.9194,0.9186,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4147,-999.25,1.1555,1.0935,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4147.5,-999.25,0.8602,0.8404,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4148,-999.25,0.8997,0.9097,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4148.5,-999.25,0.8504,0.8496,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4149,-999.25,0.86,0.8694,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4149.5,-999.25,0.8803,0.8588,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4150,-999.25,0.8405,0.8397,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4150.5,-999.25,0.84,0.8598,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4151,-999.25,0.8691,0.8202,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4151.5,-999.25,0.942,0.8715,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4152,-999.25,0.8796,0.8598,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4152.5,-999.25,0.85,0.8599,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4153,-999.25,0.89,0.88,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4153.5,-999.25,0.8602,0.9191,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4154,-999.25,0.8603,0.7905,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4154.5,-999.25,0.8797,0.8099,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4155,-999.25,0.8699,0.8897,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4155.5,-999.25,0.8502,0.83,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4156,-999.25,0.8895,0.8489,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4156.5,-999.25,0.88,0.8507,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4157,-999.25,1.2376,1.492,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4157.5,-999.25,0.9601,0.8603,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4158,-999.25,0.9198,0.8294,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4158.5,-999.25,0.8598,0.8,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4159,-999.25,0.9411,0.8836,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4159.5,-999.25,0.8999,0.82,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4160,-999.25,0.8803,0.87,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4160.5,-999.25,0.8402,0.8498,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4161,-999.25,0.8597,0.8403,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4161.5,-999.25,0.87,0.8208,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4162,-999.25,0.9906,1.031,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4162.5,-999.25,0.9506,0.9902,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4163,-999.25,0.9293,0.8795,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4163.5,-999.25,0.8802,0.86,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4164,-999.25,0.9204,0.8407,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4164.5,-999.25,0.91,0.85,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4165,-999.25,0.9104,0.8896,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4165.5,-999.25,0.9202,0.9526,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4166,-999.25,0.9295,0.9,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4166.5,-999.25,0.9098,0.8798,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4167,-999.25,0.9002,0.8701,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4167.5,-999.25,0.8704,0.8501,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4168,-999.25,0.88,0.8591,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4168.5,-999.25,0.88,0.85,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4169,-999.25,0.8804,0.8401,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4169.5,-999.25,0.9106,0.8803,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4170,-999.25,0.8502,0.8298,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4170.5,-999.25,0.8493,0.8384,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4171,-999.25,0.83,0.8092,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4171.5,-999.25,0.87,0.8101,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4172,-999.25,0.9594,0.8997,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4172.5,-999.25,0.8906,0.85,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4173,-999.25,0.9289,0.957,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4173.5,-999.25,0.8699,0.85,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4174,-999.25,0.87,0.8406,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4174.5,-999.25,0.9206,0.8801,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4175,-999.25,0.9197,0.8608,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4175.5,-999.25,1.0395,1.0086,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4176,-999.25,0.92,0.9,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4176.5,-999.25,0.94,0.9101,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4177,-999.25,0.9798,0.9794,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4177.5,-999.25,0.9913,0.8938,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4178,-999.25,0.9898,0.9302,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4178.5,-999.25,1.0001,1.0203,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4179,-999.25,1.0993,1.0399,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4179.5,-999.25,1.0797,1.0012,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4180,-999.25,0.9891,0.9306,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4180.5,-999.25,0.9501,0.9297,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4181,-999.25,0.9201,0.9198,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4181.5,-999.25,0.8799,0.8601,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4182,-999.25,0.9383,0.8593,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4182.5,-999.25,0.9478,0.869,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4183,-999.25,0.82,0.8099,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4183.5,-999.25,1.02,1.01,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4184,-999.25,1.0084,0.9195,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4184.5,-999.25,0.9684,0.89,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4185,-999.25,0.9103,0.8897,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4185.5,-999.25,0.9203,0.8898,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4186,-999.25,0.9698,0.9788,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4186.5,-999.25,1.0294,0.9697,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4187,-999.25,0.9997,0.9406,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4187.5,-999.25,1.0492,0.9214,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4188,-999.25,1.05,0.9502,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4188.5,-999.25,1.0596,1.0202,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4189,-999.25,1.0702,1.0193,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4189.5,-999.25,1.0698,1.0509,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4190,-999.25,1.06,1.0398,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4190.5,-999.25,1.1399,1.0998,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4191,-999.25,1.02,0.95,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4191.5,-999.25,0.9909,0.9697,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4192,-999.25,1.0103,0.9301,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4192.5,-999.25,1.0101,0.9699,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4193,-999.25,1.0099,0.93,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4193.5,-999.25,1.0002,0.9592,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4194,-999.25,1.0684,1.0461,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4194.5,-999.25,1.0502,1.0393,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4195,-999.25,1.11,1.05,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4195.5,-999.25,0.9304,0.88,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4196,-999.25,0.9198,0.8802,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4196.5,-999.25,0.8802,0.84,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4197,-999.25,0.9102,0.9098,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4197.5,-999.25,0.9701,0.97,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4198,-999.25,0.9805,0.9492,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4198.5,-999.25,0.9994,0.96,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4199,-999.25,1.0494,0.9597,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4199.5,-999.25,1.0297,0.9501,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4200,-999.25,1.02,0.9504,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4200.5,-999.25,1.0311,0.9518,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4201,-999.25,1.1107,0.9709,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4201.5,-999.25,1.209,1.059,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4202,-999.25,1.14,0.98,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4202.5,-999.25,1.1597,1.0002,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4203,-999.25,1.2335,1.0842,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4203.5,-999.25,1.2006,1.1,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4204,-999.25,1.2705,1.1005,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4204.5,-999.25,1.2205,1.0503,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4205,-999.25,1.2397,1.0997,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4205.5,-999.25,1.3103,1.1703,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4206,-999.25,1.18,1.06,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4206.5,-999.25,1.1702,1.0302,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4207,-999.25,1.16,1.02,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4207.5,-999.25,1.13,1.0098,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4208,-999.25,1.1913,1.05,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4208.5,-999.25,1.3416,1.1914,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4209,-999.25,1.22,1.0801,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4209.5,-999.25,1.24,1.1296,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4210,-999.25,1.2995,1.1698,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4210.5,-999.25,1.3203,1.1503,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4211,-999.25,1.3799,1.2096,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4211.5,-999.25,1.33,1.1699,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4212,-999.25,1.2202,1.1,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4212.5,-999.25,1.3188,1.1885,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4213,-999.25,1.3394,1.1798,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4213.5,-999.25,1.2999,1.1999,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4214,-999.25,1.27,1.14,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4214.5,-999.25,1.3193,1.1793,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4215,-999.25,1.35,1.2003,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4215.5,-999.25,1.3702,1.2303,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4216,-999.25,1.2098,1.0798,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4216.5,-999.25,1.1401,1.03,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4217,-999.25,1.1397,1.0392,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4217.5,-999.25,1.1591,1.0782,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4218,-999.25,1.09,0.98,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4218.5,-999.25,1.1,1.0099,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4219,-999.25,1.2597,1.0998,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4219.5,-999.25,1.2625,1.1425,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4220,-999.25,1.1695,1.0507,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4220.5,-999.25,1.1699,1.0202,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4221,-999.25,1.12,1.02,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4221.5,-999.25,1.2689,1.139,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4222,-999.25,1.2715,1.1888,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4222.5,-999.25,1.3005,1.1694,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4223,-999.25,1.3403,1.1797,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4223.5,-999.25,1.3801,1.2199,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4224,-999.25,1.559,1.4175,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4224.5,-999.25,1.47,1.3397,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4225,-999.25,1.5084,1.3483,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4225.5,-999.25,1.44,1.33,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4226,-999.25,1.3599,1.1801,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4226.5,-999.25,1.3996,1.1812,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4227,-999.25,1.5163,1.3368,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4227.5,-999.25,1.5501,1.3601,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4228,-999.25,1.6297,1.4296,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4228.5,-999.25,1.4904,1.3399,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4229,-999.25,1.5085,1.3688,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4229.5,-999.25,1.6579,1.4581,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4230,-999.25,1.39,1.2504,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4230.5,-999.25,1.4698,1.3102,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4231,-999.25,1.4805,1.3311,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4231.5,-999.25,1.4495,1.3283,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4232,-999.25,1.4986,1.3782,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4232.5,-999.25,1.4795,1.3596,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4233,-999.25,1.2898,1.1502,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4233.5,-999.25,1.3793,1.22,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4234,-999.25,1.4006,1.2316,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4234.5,-999.25,1.4603,1.3201,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4235,-999.25,1.5002,1.3398,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4235.5,-999.25,1.5894,1.4989,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4236,-999.25,1.4327,1.3314,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4236.5,-999.25,1.33,1.2398,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4237,-999.25,1.3503,1.2206,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4237.5,-999.25,1.4299,1.3298,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4238,-999.25,1.5096,1.3006,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4238.5,-999.25,1.4514,1.3209,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4239,-999.25,1.3998,1.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4239.5,-999.25,1.3599,1.2699,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4240,-999.25,1.3893,1.2897,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4240.5,-999.25,1.4894,1.3497,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4241,-999.25,1.8122,1.5846,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4241.5,-999.25,1.4505,1.3099,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4242,-999.25,1.3498,1.2497,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4242.5,-999.25,1.3101,1.1902,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4243,-999.25,1.339,1.2095,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4243.5,-999.25,1.41,1.2894,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4244,-999.25,1.48,1.32,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4244.5,-999.25,1.53,1.37,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
4245,-999.25,1.5498,1.3998,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
