DEPT,ECGR,ATRT,DTCO,DTSM,RHOB,NPHI
5027.5,73.9293,25.0358,60.8099,99.489,2.6748,13.6876
5028,69.9614,19.8174,61.4409,98.4875,2.6341,12.4125
5028.5,74.9497,23.442,61.5929,101.1276,2.6801,12.8987
5029,71.7528,22.3,60.0805,97.7362,2.6765,11.3508
5029.5,61.2454,28.1399,60.3436,98.7283,2.6949,11.3624
5030,62.1871,24.9179,60.5144,96.7131,2.7199,10.697
5030.5,58.6495,30.5586,62.2828,97.9158,2.6975,9.4435
5031,58.9146,28.7192,63.522,101.697,2.6556,10.4613
5031.5,65.3789,28.0863,62.801,99.172,2.6534,10.9456
5032,60.4691,24.7422,59.3467,88.7228,2.6401,10.4401
5032.5,56.2821,26.556,60.4936,86.6267,2.6144,9.7732
5033,53.0037,29.8362,62.339,104.8411,2.3823,8.5342
5033.5,79.0428,43.1305,63.4369,109.5851,2.2534,8.2232
5034,96.8312,24.4236,63.1397,110.5565,2.683,11.3166
5034.5,92.2911,20.4573,63.1853,102.5246,2.7017,14.5153
5035,88.8179,20.7594,63.1506,103.0848,2.6982,14.2409
5035.5,94.8357,22.4138,60.9417,104.177,2.6966,14.3928
5036,97.6301,27.0167,63.3063,104.7988,2.7166,14.888
5036.5,121.5202,21.4587,64.4252,106.2231,2.7722,20.6201
5037,102.5217,20.2461,62.293,105.1676,2.8063,25.9361
5037.5,105.9848,34.1935,60.663,104.2158,2.8858,29.2029
5038,87.2725,80.1559,62.2912,102.9983,2.9644,30.3912
5038.5,62.0308,134.9112,64.4098,91.5262,2.8333,25.1879
5039,48.6987,47.9051,64.493,75.9703,2.6994,18.4033
5039.5,38.5351,23.0896,66.3969,97.4472,2.4541,15.6494
5040,50.2627,27.5517,64.872,106.7808,2.392,10.2731
5040.5,86.8635,23.6439,65.1094,104.0596,2.5064,11.3878
5041,73.0252,21.5126,68.3921,122.0023,2.4477,13.7297
5041.5,59.478,23.5002,68.5016,112.012,2.6392,13.054
5042,71.8307,23.2295,66.5329,104.1066,2.5819,14.653
5042.5,74.5741,27.2578,62.6044,94.2634,2.6474,18.4708
5043,57.7468,32.0785,64.7351,97.3821,2.5111,18.909
5043.5,51.7624,36.9484,65.483,99.3988,2.5727,14.6061
5044,44.6255,44.6028,68.2484,98.5783,2.5478,12.2673
5044.5,50.0367,37.028,65.4218,99.2249,2.5641,11.5867
5045,50.8411,27.1721,61.644,96.142,2.5048,10.9925
5045.5,51.3322,35.3963,63.5207,97.623,2.5626,8.9462
5046,48.5046,48.7143,66.7008,98.1615,2.6128,7.6388
5046.5,53.4657,42.1663,61.2462,98.3066,2.4954,7.8595
5047,66.7361,34.1982,65.3311,98.0781,2.6294,9.2683
5047.5,51.7644,34.5037,67.2489,99.0988,2.5558,8.4579
5048,57.2372,34.7262,66.2316,98.8339,2.5365,8.3794
5048.5,53.2759,26.6888,66.5862,101.5455,2.608,8.4361
5049,51.5845,31.828,59.207,95.6612,2.5822,9.69
5049.5,65.107,53.9617,64.3225,96.3556,2.5703,8.1119
5050,45.0029,42.2732,67.1335,97.1982,2.5815,7.2167
5050.5,44.5652,70.2377,58.4527,92.053,2.5006,8.4938
5051,52.1628,92.4374,59.5087,93.4876,2.57,9.1674
5051.5,62.3521,47.7056,59.3251,92.0784,2.5297,6.4321
5052,50.867,63.4758,62.4368,91.4526,2.5393,7.1203
5052.5,46.7882,100.1371,60.478,93.6702,2.4197,7.0346
5053,64.4522,86.375,63.7213,95.7119,2.5951,7.5404
5053.5,51.1007,100.7222,62.6998,95.9841,2.4553,10.6187
5054,67.6674,85.3862,62.3846,96.8756,2.5989,8.3536
5054.5,43.1062,57.2642,65.5632,94.4992,2.5152,8.484
5055,37.7218,75.7119,53.1449,90.031,2.5542,8.2257
5055.5,64.9227,78.9953,65.1176,95.1014,2.2965,6.0655
5056,53.1935,51.2104,66.9289,96.8907,2.2338,7.5358
5056.5,44.6188,46.0608,66.4497,98.0046,2.4568,12.0482
5057,52.0426,51.7225,64.3977,97.1889,2.4818,11.9622
5057.5,70.7319,45.1815,65.0888,98.0036,2.4787,10.3725
5058,53.0447,23.472,66.7306,98.4215,2.5609,10.4648
5058.5,50.273,21.4637,68.8338,101.3228,2.5558,9.1729
5059,63.3083,23.4698,62.3337,97.1947,2.497,10.5221
5059.5,50.6709,21.8742,67.5962,103.8175,2.5763,8.3311
5060,52.4298,21.3296,64.6329,98.8672,2.6211,8.0059
5060.5,47.8623,21.3076,59.326,95.9011,2.6392,6.9873
5061,55.6454,46.1796,65.3557,104.0285,2.6119,5.9499
5061.5,54.1017,18.8084,68.4709,103.77,2.5436,6.7498
5062,71.6351,19.3399,63.4019,102.158,2.6002,8.5601
5062.5,73.2503,17.1347,65.1908,103.1854,2.64,10.4321
5063,86.0241,17.7484,66.5197,98.4934,2.4985,9.8461
5063.5,92.6928,19.2774,60.5087,96.3014,2.5081,9.21
5064,63.2356,17.16,62.3224,96.6706,2.7086,10.2289
5064.5,77.9035,18.401,62.7003,96.9908,2.6652,8.5914
5065,67.9764,18.2673,64.8029,96.5471,2.6166,9.0845
5065.5,81.0434,19.8992,63.191,96.161,2.5923,6.9857
5066,98.5853,20.0811,59.4986,96.6461,2.7165,9.1079
5066.5,64.9171,20.6087,61.1101,96.9532,2.6963,8.8146
5067,55.5579,20.3351,63.7734,97.6625,2.6452,8.2366
5067.5,83.3454,19.297,66.6375,97.397,2.4138,10.2379
5068,73.9471,24.7718,64.4736,98.1709,2.482,10.0382
5068.5,60.8265,17.3173,64.5156,98.2098,2.6058,11.4963
5069,56.6379,22.7103,66.391,98.7108,2.526,8.0948
5069.5,76.0133,20.3596,65.0154,101.8093,2.5349,6.9775
5070,70.8352,21.323,60.2925,95.6477,2.5879,7.8585
5070.5,65.2936,23.1156,60.4633,93.1524,2.5659,7.4306
5071,82.7524,33.9913,63.5915,94.3251,2.4665,7.746
5071.5,68.3496,28.003,63.815,95.8161,2.5394,8.1291
5072,85.4732,26.2696,58.7181,96.6103,2.5916,8.6603
5072.5,75.4395,25.0543,62.5508,97.3169,2.5267,6.3478
5073,84.0225,24.531,62.4893,97.5676,2.6432,6.8997
5073.5,66.0765,23.7558,60.1963,96.6349,2.6136,6.6652
5074,81.8101,25.0372,60.453,96.8949,2.5396,6.5385
5074.5,80.2681,23.6011,60.4585,96.9576,2.6589,7.8467
5075,69.5031,22.2518,60.4421,97.4674,2.6498,7.1081
5075.5,79.5132,20.1674,60.3505,96.7966,2.6475,6.9607
5076,73.7181,39.1776,61.6268,100.5655,2.6836,6.4109
5076.5,71.9004,18.367,63.2948,102.9673,2.6653,6.8308
5077,68.9935,17.797,64.5293,102.6248,2.5845,7.3605
5077.5,73.9228,18.4243,64.4607,102.5086,2.5922,8.316
5078,85.7721,19.3456,63.5064,103.0964,2.6093,7.1706
5078.5,87.7245,17.4152,62.467,102.302,2.6409,7.3546
5079,70.9946,21.6317,60.7903,101.8449,2.6502,8.3745
5079.5,67.7954,25.2142,61.3024,98.8864,2.705,10.6184
5080,69.5288,23.4741,61.1445,101.1635,2.6512,9.3709
5080.5,79.4774,29.3892,59.0801,90.6225,2.7038,8.2833
5081,76.3328,21.4147,62.4558,107.0696,2.6053,7.6312
5081.5,53.7418,29.5799,60.8063,103.6591,2.7081,11.4949
5082,47.022,56.5335,56.1231,94.4233,2.804,10.9226
5082.5,50.8506,53.0916,59.09,79.0504,2.6669,8.0269
5083,69.2211,25.0234,63.4621,98.2399,2.536,8.8529
5083.5,79.1792,23.893,64.3209,106.4167,2.5789,8.1187
5084,50.4313,21.4885,60.7531,95.1306,2.7004,7.7812
5084.5,64.7727,23.1618,66.2644,114.5712,2.5851,8.3101
5085,48.5271,20.2226,63.2529,97.6491,2.637,8.9544
5085.5,54.9998,17.9332,66.6454,105.3381,2.5134,9.775
5086,51.9106,18.0175,65.0657,104.1344,2.5808,9.1312
5086.5,63.2466,17.4265,64.5061,98.8737,2.6044,8.9927
5087,124.7107,16.6038,64.383,103.8342,2.6196,11.5371
5087.5,84.992,17.9102,58.9861,103.905,2.5487,12.8283
5088,53.8986,12.0701,67.7049,106.3208,2.4511,15.0296
5088.5,87.2109,47.0989,69.8512,102.0373,2.5501,8.921
5089,47.8115,24.9881,65.4486,103.97,2.4729,9.7936
5089.5,72.6908,25.2599,56.7775,97.3971,2.6161,8.2208
5090,48.2435,44.3396,68.9027,101.5326,2.6826,8.4807
5090.5,53.2746,60.14,70.7092,105.0605,2.5,11.3299
5091,47.123,78.7633,68.5542,104.8858,2.4728,12.0622
5091.5,45.4364,121.3899,65.381,100.9499,2.4796,10.087
5092,83.4434,98.4189,67.0399,98.8203,2.491,10.353
5092.5,76.2076,40.1949,64.5383,103.8794,2.4677,11.3603
5093,42.5003,16.4406,62.3786,99.0792,2.5906,9.2432
5093.5,39.7744,72.3133,60.5996,103.6612,2.4723,5.998
5094,60.8494,78.4337,60.967,102.1597,2.6281,7.7786
5094.5,62.3311,42.0978,62.434,101.7611,2.6304,10.9979
5095,63.5975,29.1335,61.3264,99.1576,1.9228,8.5299
5095.5,112.1714,18.967,66.7434,103.8472,2.2974,10.9936
5096,102.2131,15.2615,73.6393,114.3058,2.4666,12.3231
5096.5,91.5427,11.0692,66.4315,118.5863,2.5714,15.1158
5097,89.495,8.071,61.184,112.2831,2.2377,13.7197
5097.5,72.877,8.873,66.5345,112.8996,2.3339,14.3866
5098,43.5599,17.125,61.2407,103.8932,2.2821,12.3317
5098.5,100.2293,25.5673,74.8995,105.2446,2.4232,7.4761
5099,137.6683,16.2043,77.2492,129.5612,2.2567,11.0249
5099.5,88.2215,7.6037,76.3158,129.2042,2.3285,19.7056
5100,42.9845,7.8578,58.8004,103.6516,2.6343,21.7059
5100.5,38.0599,59.015,51.5478,93.807,2.8394,7.1599
5101,49.2399,160.95,54.3351,97.5087,2.7264,4.8768
5101.5,123.5952,42.1992,67.6912,112.7785,2.7065,9.5394
5102,72.5509,7.2271,65.0866,114.722,2.6348,21.2386
5102.5,56.7885,18.3749,56.9782,101.7032,2.6878,18.4427
5103,52.3207,24.4558,58.6108,96.0487,2.7844,11.1016
5103.5,58.8836,26.471,56.659,98.6929,2.5328,11.0478
5104,69.1194,19.6675,61.6359,109.537,2.2844,8.5567
5104.5,116.7506,28.5608,77.7012,123.4181,2.2404,8.5407
5105,117.8419,8.4575,74.7114,137.7702,2.3955,22.6399
5105.5,114.4213,6.6915,74.4772,140.2787,2.6561,25.3581
5106,118.8971,6.4052,75.6772,145.5005,2.6635,26.144
5106.5,127.6786,6.1004,78.9027,153.6328,2.6568,26.6263
5107,115.195,5.0216,81.2502,149.192,2.6297,27.5602
5107.5,66.6461,7.694,62.745,111.9008,2.6443,19.363
5108,82.6513,21.3618,62.5916,109.5495,2.6054,13.021
5108.5,90.8896,13.7272,63.3406,102.2852,2.8477,14.625
5109,102.9187,10.7573,68.2434,123.4172,2.8085,15.2527
5109.5,84.3239,8.8264,66.9354,119.6547,2.6438,16.2857
5110,79.3114,13.6983,64.3897,103.9516,2.405,13.9355
5110.5,61.8535,11.2241,61.0092,112.0029,2.5819,11.7217
5111,112.6922,19.3319,71.4745,138.5139,2.3929,11.889
5111.5,116.0249,8.97,72.4339,137.9411,2.63,20.5367
5112,118.9461,7.9713,72.3198,134.5944,2.653,22.5417
5112.5,109.4232,6.9345,70.7887,130.3056,2.6894,26.1516
5113,111.3261,7.4341,66.5858,125.724,2.6324,23.7883
5113.5,97.1305,8.3671,75.8568,115.2724,2.624,20.0826
5114,64.6776,8.5124,99.9941,137.4993,1.696,21.9801
5114.5,95.6554,23.6358,75.3041,131.6852,2.1536,21.9882
5115,111.8013,9.6529,72.9606,139.2247,2.645,27.6732
5115.5,94.038,8.5514,64.3282,121.4868,2.7024,25.2939
5116,65.0848,13.2534,62.4762,104.4344,2.4437,17.8685
5116.5,68.141,23.8722,64.8592,104.0359,2.3606,12.8383
5117,49.1857,18.5943,65.4437,115.165,2.4496,11.4641
5117.5,84.4387,16.0016,71.3475,119.145,2.2544,25.3023
5118,52.0545,14.2002,51.3968,97.5855,2.7195,18.77
5118.5,42.9337,52.4074,65.0694,97.3034,2.4296,7.3312
5119,60.8529,50.9694,60.6744,102.4417,2.4309,9.775
5119.5,88.8102,17.8056,66.2881,119.9889,2.6017,13.7558
5120,98.8011,12.6188,71.1241,137.6197,2.6024,22.56
5120.5,89.4919,8.4057,67.8707,122.4787,2.7378,32.3566
5121,103.2186,10.2703,69.5221,132.5007,2.5714,22.4994
5121.5,97.6594,7.3745,68.9809,130.9109,2.7207,24.1248
5122,105.8747,8.9674,73.1896,139.9502,2.6791,22.1627
5122.5,110.2105,6.6253,72.7284,138.1456,2.7029,33.1091
5123,104.1895,8.0096,70.3766,133.0247,2.6621,24.8013
5123.5,115.1743,7.5421,71.6206,136.9651,2.7013,24.032
5124,145.2205,6.6126,73.2255,141.9728,2.7012,28.5656
5124.5,78.3896,5.429,72.7607,114.446,2.6545,23.7599
5125,63.6686,10.1924,59.5948,111.9564,2.4635,10.7377
5125.5,81.6717,28.8206,63.4724,105.0246,2.3217,7.3972
5126,111.2875,27.2368,64.6852,124.9884,2.5123,10.4109
5126.5,106.8121,15.2404,62.5577,97.789,2.66,16.2565
5127,78.453,13.6034,70.8573,129.2921,2.5884,18.2386
5127.5,115.0123,25.7309,66.6381,124.3686,2.6603,15.8737
5128,127.4335,6.5646,74.229,142.1658,2.6492,22.8758
5128.5,122.9169,6.2054,74.81,141.2408,2.7341,26.8459
5129,120.0587,6.6392,74.4477,139.7848,2.696,27.3675
5129.5,111.2599,7.1392,70.9899,132.2414,2.6644,23.4639
5130,113.2977,8.65,69.0811,127.6259,2.6678,23.485
5130.5,98.5326,9.0366,67.0592,123.1879,2.6697,20.2476
5131,115.4489,10.9869,68.375,121.6354,2.6658,18.4665
5131.5,98.2041,8.7836,66.0378,119.8919,2.6193,18.1939
5132,118.087,13.9317,70.8297,128.2443,2.6507,18.1521
5132.5,116.2617,7.3828,67.3921,123.3071,2.7102,23.8282
5133,116.2643,10.1668,69.3155,128.8028,2.6656,19.2565
5133.5,121.3767,7.9568,71.5379,134.0401,2.6626,24.3117
5134,113.8899,6.2221,75.3069,143.0495,2.6292,26.4823
5134.5,122.4209,6.1199,74.2627,141.257,2.7146,29.1903
5135,119.0173,6.2908,74.7553,140.3109,2.6548,24.9698
5135.5,123.1777,6.5222,74.8014,142.5339,2.6942,30.1586
5136,109.1249,6.9274,73.4938,132.2587,2.6595,27.4591
5136.5,105.889,9.3377,69.1149,123.5325,2.6783,20.8248
5137,118.0976,10.894,66.4972,120.258,2.6814,19.2276
5137.5,121.4517,9.752,68.7415,123.1802,2.7225,22.9745
5138,99.0917,11.7766,65.1082,105.2352,2.4687,16.4023
5138.5,126.9568,10.3617,70.4765,147.5006,2.6751,16.3253
5139,120.8041,9.3907,70.4711,117.395,2.6387,26.4749
5139.5,120.7137,7.1787,74.5648,149.5555,2.7151,26.908
5140,125.4019,8.6891,72.3321,136.9135,2.7065,28.2982
5140.5,110.8076,7.3809,71.5829,133.7906,2.6666,29.0852
5141,104.0642,10.9149,68.2953,125.0529,2.7606,23.2414
5141.5,132.3977,7.125,71.5218,134.4917,2.7017,24.4778
5142,121.6871,6.9062,72.6142,141.6554,2.6698,25.9146
5142.5,123.179,5.7452,75.1551,146.8887,2.6786,31.0625
5143,129.9992,5.7914,75.4411,147.8483,2.7296,29.184
5143.5,128.9508,5.8568,76.7025,151.1692,2.7292,30.5961
5144,150.2875,5.4341,77.1283,150.7131,2.7009,34.0756
5144.5,147.4036,5.829,76.76,147.8466,2.6836,33.659
5145,129.461,5.5284,76.4531,142.5823,2.6629,28.6287
5145.5,123.8823,7.4398,72.8631,132.3187,2.7469,25.0875
5146,115.931,9.1643,71.1697,123.2251,2.6469,23.5525
5146.5,114.1162,11.9474,67.3123,115.1766,2.6469,15.4473
5147,111.9208,18.3521,61.9716,105.376,2.6563,13.8306
5147.5,113.1636,18.9528,62.3953,104.0002,2.651,12.2523
5148,108.9278,18.3411,64.5268,107.3351,2.6457,17.9025
5148.5,86.1857,31.062,60.4539,94.2485,2.6495,11.8965
5149,99.1469,23.8415,58.7647,84.1742,2.6174,13.9845
5149.5,104.9463,19.6477,67.6169,132.3408,2.7081,16.879
5150,133.014,17.3889,64.502,118.9318,2.6807,20.4623
5150.5,126.6357,10.747,70.4694,125.8577,2.7584,21.2747
5151,131.0005,11.3543,69.4245,122.7674,2.6871,19.8426
5151.5,101.7559,18.1943,62.8767,111.2707,2.6663,13.5988
5152,125.2974,11.3669,66.7626,119.8602,2.7113,20.7532
5152.5,139.7399,7.3007,73.1686,134.3106,2.6324,27.8299
5153,144.2622,5.7526,78.2621,145.5956,2.6978,28.5364
5153.5,138.2195,6.4719,75.2947,137.9296,2.679,29.4674
5154,142.378,6.93,74.2748,137.5571,2.7015,26.7199
5154.5,136.0733,6.4631,74.5324,141.4266,2.6609,26.9381
5155,138.8992,5.6667,76.4658,147.7581,2.6966,28.8328
5155.5,143.5188,4.702,80.6118,157.5827,2.6523,32.06
5156,147.7924,4.3843,82.4903,160.3018,2.7012,30.3743
5156.5,141.7371,5.8597,77.8228,148.8131,2.601,27.6623
5157,116.7584,8.0754,74.7333,140.8954,2.681,24.5178
5157.5,120.3651,6.8141,77.807,149.665,2.6003,25.4471
5158,115.8026,7.2275,76.2557,140.2899,2.596,26.5673
5158.5,119.8211,8.2498,72.5437,130.3217,2.5987,26.5904
5159,76.9906,22.8492,59.2359,114.4672,3.1571,24.2219
5159.5,97.7284,9.4436,68.3409,123.268,2.8471,16.2689
5160,97.0725,12.357,67.2642,118.5135,2.6379,14.1065
5160.5,84.135,13.7448,65.2392,119.8453,2.6879,19.0482
5161,109.4265,7.0595,74.8001,133.2234,2.6174,24.6696
5161.5,109.5085,7.0245,74.5126,138.6501,2.6917,22.3349
5162,109.6349,7.8769,72.8486,137.0402,2.6195,22.8257
5162.5,116.1158,6.2905,76.3151,138.3686,2.618,24.3668
5163,103.4655,7.2129,73.8163,126.8454,2.607,15.9055
5163.5,94.6752,11.8055,62.8456,112.7831,2.7754,19.5876
5164,107.6605,7.4673,71.1619,126.4406,2.6104,19.5693
5164.5,95.495,10.7811,66.5358,113.4101,2.7482,18.0429
5165,75.3727,10.8827,65.5899,120.3378,2.7742,16.5362
5165.5,109.6428,6.6274,74.4865,133.8871,2.6082,24.0543
5166,112.3029,4.8348,73.6849,137.6753,2.6261,23.5184
5166.5,111.0286,6.0203,74.4818,134.1083,2.6466,23.3727
5167,106.4422,9.9901,71.6775,123.5569,2.6077,18.3496
5167.5,101.8558,10.4221,70.2521,120.47,2.6055,18.7141
5168,75.1874,16.2183,62.5805,112.169,2.8023,16.0019
5168.5,112.9662,7.5238,72.545,131.1914,2.712,19.7761
5169,110.7603,6.065,74.4343,142.3674,2.6446,28.0782
5169.5,119.304,6.0424,76.3863,141.9923,2.7041,24.3234
5170,93.61,9.3303,69.5952,129.1513,2.7186,22.7597
5170.5,112.9174,7.7848,70.9022,133.3174,2.6385,25.0184
5171,114.9729,7.0393,76.2906,140.1993,2.6405,28.3014
5171.5,112.5168,7.6988,74.4029,137.0635,2.6513,26.2305
5172,110.4652,8.2423,73.0452,129.6875,2.6219,25.4845
5172.5,83.1766,11.5085,67.5528,122.7268,2.6371,23.5936
5173,100.8582,10.0755,68.6537,122.0232,2.65,19.653
5173.5,102.2786,9.8352,67.4639,122.795,2.6269,16.7698
5174,93.3031,7.4523,72.3299,132.8039,2.644,21.1699
5174.5,113.3507,5.7788,72.8195,139.6432,2.7711,26.5939
5175,113.8757,6.7692,75.3039,140.362,2.6726,29.9349
5175.5,115.2362,6.2974,76.5526,142.8696,2.6341,26.191
5176,122.2471,6.3717,76.7078,147.2037,2.6326,25.7862
5176.5,118.176,6.5612,76.5178,146.6745,2.6321,26.4016
5177,111.0724,6.5558,76.8578,141.7064,2.669,25.6083
5177.5,103.9687,8.1303,72.9776,139.6702,2.7684,24.8753
5178,113.8905,6.473,76.6099,143.1652,2.6382,24.6161
5178.5,110.9927,7.4808,74.4806,139.782,2.6616,29.2088
5179,106.1155,6.5792,74.9963,141.4339,2.6826,24.121
5179.5,117.5295,7.3549,76.3552,139.7955,2.6177,26.9661
5180,113.7101,8.0343,73.3836,131.9777,2.634,22.1874
5180.5,108.7105,8.5186,73.0227,131.5206,2.6314,21.0525
5181,98.5144,8.0768,70.523,129.7979,2.6872,21.3438
5181.5,111.4153,5.4024,74.613,141.4398,2.6909,25.4454
5182,122.21,6.1066,78.4756,148.0865,2.646,26.8933
5182.5,114.3493,5.8532,76.5602,148.0864,2.6259,26.409
5183,119.3754,5.7038,77.2419,147.6864,2.6151,25.8876
5183.5,110.3328,5.489,74.8224,139.2913,2.6746,28.4456
5184,110.4029,7.0516,73.419,134.3574,2.621,25.9038
5184.5,98.6161,7.5302,71.0911,130.9884,2.6891,20.8773
5185,102.9891,5.5982,72.416,136.4893,2.7344,26.6866
5185.5,122.4014,5.2644,78.4157,147.9856,2.6654,25.0608
5186,118.1739,5.5668,77.4052,145.59,2.6411,26.21
5186.5,106.9294,7.7368,71.506,132.5209,2.8491,23.381
5187,93.8457,6.0079,70.3347,133.9598,2.6763,26.9325
5187.5,122.0082,4.7763,77.3856,147.9387,2.6074,26.0076
5188,118.3581,5.0248,78.24,149.3111,2.6544,29.5969
5188.5,114.708,6.1032,74.5454,140.2475,2.7674,25.8194
5189,91.711,5.2592,72.4578,146.0898,2.6533,30.5612
5189.5,126.5424,4.7143,78.8667,151.168,2.6168,27.6169
5190,113.2792,6.2868,74.4908,139.0915,2.7636,28.104
5190.5,72.2587,11.5154,64.4645,121.5703,2.7213,19.1501
5191,76.2111,9.07,66.6805,124.1531,2.6828,20.4565
5191.5,86.6149,9.3248,66.7372,125.413,2.797,19.0932
5192,78.6865,8.7692,65.5805,127.674,2.6814,21.6459
5192.5,96.3716,6.5674,72.405,137.4161,2.6445,20.3506
5193,91.483,8.4373,70.1961,132.5414,2.6911,24.8521
5193.5,98.2634,6.3109,72.3459,132.4933,2.6525,22.0305
5194,95.2652,6.6096,72.2615,134.2654,2.6536,22.7965
5194.5,91.5829,5.563,72.5443,138.2129,2.6487,22.5451
5195,80.5588,5.9235,69.263,133.3621,2.7595,22.7131
5195.5,85.1654,6.2564,70.7285,134.1909,2.6642,22.0049
5196,93.4429,6.5232,73.1416,133.4332,2.6633,20.863
5196.5,66.4996,9.5789,66.4787,127.7706,2.8524,23.7913
5197,75.3751,7.236,66.5123,125.3762,2.6827,19.8297
5197.5,91.8695,6.0618,72.4922,132.2602,2.7411,24.1538
5198,90.306,5.5592,71.1733,140.265,2.6506,23.5122
5198.5,94.0567,6.6535,74.3106,138.9901,2.6768,22.217
5199,68.1342,14.3295,63.4191,124.4983,2.8654,20.3713
5199.5,66.6643,8.9608,62.9925,122.4301,2.6588,18.75
5200,97.3691,6.0832,75.2815,139.7343,2.8001,23.4612
5200.5,87.2632,5.4892,70.4875,139.7492,2.6033,22.2106
5201,116.4203,4.8432,80.4168,155.059,2.6486,26.9049
5201.5,73.7026,13.4861,66.502,128.4691,2.7517,27.9509
5202,73.3614,8.7948,68.3778,122.5004,2.8298,20.6069
5202.5,65.8699,12.6191,60.4705,118.1524,2.6569,14.2968
5203,100.2177,5.9339,67.1543,130.1324,2.6069,17.802
5203.5,108.8574,5.3392,78.4155,148.8138,2.7014,26.3468
5204,83.1328,8.2345,70.4708,136.709,2.7399,26.3567
5204.5,75.474,9.1318,67.4574,128.287,2.7401,20.5967
5205,80.1561,9.3937,66.4942,128.1542,2.7117,18.3669
5205.5,84.3637,7.5066,69.64,129.158,2.7722,21.7198
5206,82.1542,7.455,70.424,132.9105,2.8148,23.1067
5206.5,85.2115,9.1865,65.5352,122.8903,2.721,22.8524
5207,82.3748,8.0422,66.8128,126.8886,2.6668,19.9493
5207.5,72.7247,8.3222,72.9013,134.4015,2.6975,22.7694
5208,102.0183,4.727,69.1858,134.9044,2.6097,26.4888
5208.5,104.2017,6.2739,79.1479,147.8641,2.7822,28.0368
5209,95.5998,6.3501,65.0132,128.2985,2.6254,27.5708
5209.5,118.6351,4.6958,76.2898,145.829,2.6606,23.91
5210,106.2162,4.756,72.4067,132.81,2.813,27.915
5210.5,77.118,10.6553,60.4688,114.7892,2.7333,19.9891
5211,88.4255,10.0094,66.7829,127.0184,2.7731,20.5038
5211.5,88.6583,6.8032,67.6193,128.4254,2.7242,20.5612
5212,96.3853,6.4036,72.2604,133.6522,2.7365,26.2407
5212.5,92.9627,7.6936,69.255,131.8351,2.7169,26.9915
5213,97.3795,7.8726,68.9754,129.2558,2.7041,23.5768
5213.5,93.6981,5.0337,66.2486,126.3635,2.7501,23.0513
5214,113.9871,3.8002,71.3223,133.6146,2.7651,23.0161
5214.5,81.6254,8.5338,65.6397,122.124,2.7255,20.9382
5215,93.3494,10.6075,68.3569,121.4921,2.8159,22.3084
5215.5,75.659,7.6258,64.9862,123.6183,2.7098,23.4632
5216,113.0828,4.9621,80.3555,151.1118,2.6928,26.257
5216.5,109.357,7.0579,72.4817,137.8578,2.6766,34.2784
5217,100.7033,5.5259,75.1406,139.5704,2.6652,27.988
5217.5,109.9783,8.7388,70.367,133.8949,2.7626,25.0021
5218,94.7092,5.6764,75.2989,138.3179,2.757,21.4478
5218.5,92.8735,8.4278,66.7532,129.3797,2.7925,23.2675
5219,91.2107,9.1594,66.5044,123.6044,2.7922,28.3341
5219.5,123.2506,7.267,63.0318,113.8254,2.7924,22.2809
5220,105.3551,10.2151,63.3344,112.3335,2.818,21.5292
5220.5,108.6718,29.0273,60.6452,111.173,2.9944,19.5031
5221,71.641,114.1039,55.1576,103.9491,2.9312,20.5001
5221.5,77.8619,230.404,57.5444,100.8854,2.8416,18.0911
5222,73.6979,201.6481,54.5746,98.2817,2.7958,16.5237
5222.5,69.8015,67.135,55.5017,97.916,2.7801,11.8823
5223,77.8937,66.5425,58.7477,98.3089,2.7217,9.253
5223.5,63.6093,142.5813,57.1121,96.2285,2.7096,9.5408
5224,34.2472,105.9969,51.6609,90.6786,2.6764,5.5557
5224.5,52.4919,109.3361,55.5306,86.5609,2.757,5.7779
5225,41.0168,76.6603,57.5852,89.6258,2.6067,7.609
5225.5,65.696,102.1633,56.7288,90.4328,2.6578,7.9102
5226,34.7818,71.8865,62.9068,104.4523,2.6691,6.2939
5226.5,53.0465,157.9584,56.5437,94.1265,2.7124,5.678
5227,35.8732,158.9904,55.2187,92.9541,2.7019,5.1852
5227.5,39.5312,170.9529,54.3492,92.3173,2.7043,5.4038
5228,40.6377,140.4659,52.481,91.7273,2.6282,4.7705
5228.5,44.5335,61.2927,52.488,94.0636,2.346,6.0562
5229,48.0046,128.4822,60.8124,91.1809,2.661,6.5587
5229.5,34.5623,23.6466,57.3083,97.1175,2.705,6.791
5230,81.0425,31.4528,59.2227,100.1689,2.7681,8.716
5230.5,75.7059,27.1277,58.9222,102.8133,2.723,12.1809
5231,84.49,25.9495,59.5131,103.5825,2.7844,12.6539
5231.5,95.5807,19.4007,62.6759,104.6061,2.7158,12.219
5232,60.5973,41.5382,56.5016,96.2256,2.7706,10.6879
5232.5,68.9599,30.9401,58.4998,97.6858,2.7583,10.5035
5233,61.8842,44.3866,56.8074,98.0304,2.7579,10.509
5233.5,66.6456,43.2185,57.3365,97.6755,2.7411,9.9721
5234,71.6421,26.4417,60.2821,97.5542,2.7085,9.8867
5234.5,80.0799,28.6016,58.8889,96.979,2.6914,11.6153
5235,70.404,29.4162,58.4797,98.5237,2.7226,10.7822
5235.5,70.4466,34.2711,58.5274,98.3407,2.721,10.7477
5236,81.2046,27.328,59.7644,102.1968,2.745,10.7418
5236.5,77.16,30.6112,59.1776,102.8145,2.7368,10.4555
